0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
167.17057157286985,49.9799959983992,155.7562197795003,65.25335240430181,36.0,82.3286098510111,37.12142238654117,35.0,37.589892258425,142.79005567615695,36.0,107.05606008068857,68.28008865597371,105.10109816138544,62.74467162505693,6.0300088082812735,94.37612573862235,49.92710994764902,61.38954033403479,171.94558555361846,17.343785605403937,24.971791890965548,55.865788040908285,2.024405638100135,3.0
180.8535318980528,33.0,162.49615380063616,65.25335240430181,36.0,82.3286098510111,37.12142238654117,35.0,37.589892258425,142.89856542317,36.0,107.20074626605917,51.73601121411938,105.10109816138544,62.74467162505693,6.428747748829961,119.0888514228605,49.92710994764902,61.38954033403479,171.416378519886,9.175137363020129,24.971791890965548,55.865788040908285,2.1548737312843054,3.0
180.8535318980528,49.9799959983992,171.77310616042314,49.01020301937138,52.0,72.18032973047436,47.01063709417264,19.0,50.32891812864648,159.90622251807463,36.013886210738214,124.03628501370073,71.62117632797478,91.16913932790742,88.7811247648687,4.511639382461463,92.3498257786331,42.754257434104936,69.04422326936783,174.17964741201547,16.028997893392145,46.07660323798765,22.174651965763502,1.3087132055231783,3.0
203.49447166937975,48.0,177.54436065389405,64.00781202322104,39.0,61.40032573203501,47.01063709417264,19.0,50.32891812864648,159.90622251807463,35.014282800023196,125.02799686470227,51.38416393951246,68.27530876217067,88.7811247648687,4.466202612039411,116.42072961955533,75.56333675863083,69.04422326936783,174.28419768172387,12.195106440932227,36.161354479198515,22.174651965763502,1.2495997062364794,3.0
194.48650338776724,50.92150822589606,155.7562197795003,49.01020301937138,35.0,60.802960454241045,47.01063709417264,19.0,50.32891812864648,160.90059042775448,36.013886210738214,125.02799686470227,35.33658887933883,91.16913932790743,88.7811247648687,4.473782174253643,133.76373935914,53.695502877424765,69.04422326936783,174.23876091130194,10.899671761521143,35.13535779466781,22.174651965763502,1.2874569144443582,3.0
145.7840869230932,37.12142238654117,159.0,49.01020301937138,53.0,72.91776189653656,47.01063709417264,36.0,58.60034129593445,160.90059042775448,52.0,109.32977636490436,104.17233770013199,91.16913932790742,88.78112476486871,6.064922445448004,62.74467162505692,42.220833135927926,53.32565033042685,171.05461816646095,13.082990674811118,46.61002753616467,37.89322490470446,2.8804593880910003,3.0
145.5609837834301,50.32891812864648,160.70158679988197,49.01020301937138,35.0,60.802960454241045,47.01063709417264,19.0,50.32891812864648,160.90059042775448,36.013886210738214,125.02799686470227,98.25619224103482,91.16913932790743,88.7811247648687,4.473782174253643,63.688398226512625,53.695502877424765,69.04422326936783,174.23876091130194,18.05540953245256,35.13535779466781,22.174651965763502,1.2874569144443582,3.0
143.01398533010678,37.589892258425,160.79800993793424,49.01020301937138,52.0,72.18032973047436,47.01063709417264,36.0,58.60034129593445,160.90059042775448,52.0,109.32977636490436,111.78359732749155,91.16913932790742,88.78112476486871,6.064922445448004,55.67894719653512,42.754257434104936,53.32565033042685,171.05461816646095,12.537455475973303,46.07660323798765,37.89322490470446,2.8804593880910003,3.0
126.01983970788092,48.104053883222775,160.90059042775448,51.264022471905186,36.0,72.24956747275377,47.01063709417264,36.0,58.60034129593445,163.1686244349691,52.009614495783374,112.36102527122117,129.39048800935544,110.55604521958345,88.78112476486871,10.208226358813969,37.250393236655775,41.633539336570216,53.32565033042685,165.08626650894058,13.35911875398878,27.810415443846342,37.89322490470446,4.705507132245407,3.0
146.53668482670133,37.12142238654117,160.00312496948303,65.52098900352466,39.0,72.24956747275377,33.015148038438355,36.0,48.104053883222775,162.97545827516484,53.0,111.40017953306898,104.64170092092435,83.32553095288242,88.26429541107161,10.96519668513797,62.38657766573334,64.25340428461064,43.31531568210371,163.842660135412,12.971721413342328,32.42106476250693,48.420388906824684,5.192143179450015,3.0
